sequence,device_time_us,elapsed_s,missing_before,flags,overruns,status,ch1_count,ch2_count,ch3_count,ch4_count,ch1_uV,ch2_uV,ch3_uV,ch4_uV
699,2796000,2.796,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
700,2800000,2.8,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
701,2804000,2.804,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
702,2808000,2.808,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
703,2812000,2.812,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
704,2816000,2.816,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
705,2820000,2.82,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
706,2824000,2.824,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
707,2828000,2.828,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
708,2832000,2.832,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
709,2836000,2.836,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
710,2840000,2.84,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
711,2844000,2.844,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
712,2848000,2.848,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
713,2852000,2.852,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
714,2856000,2.856,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
715,2860000,2.86,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
716,2864000,2.864,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
717,2868000,2.868,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
718,2872000,2.872,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
719,2876000,2.876,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
720,2880000,2.88,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
721,2884000,2.884,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
722,2888000,2.888,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
723,2892000,2.892,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
724,2896000,2.896,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
725,2900000,2.9,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
726,2904000,2.904,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
727,2908000,2.908,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
728,2912000,2.912,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
729,2916000,2.916,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
730,2920000,2.92,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
731,2924000,2.924,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
732,2928000,2.928,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
733,2932000,2.932,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
734,2936000,2.936,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
735,2940000,2.94,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
736,2944000,2.944,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
737,2948000,2.948,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
738,2952000,2.952,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
739,2956000,2.956,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
740,2960000,2.96,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
741,2964000,2.964,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
742,2968000,2.968,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
743,2972000,2.972,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
744,2976000,2.976,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
745,2980000,2.98,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
746,2984000,2.984,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
747,2988000,2.988,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
748,2992000,2.992,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
749,2996000,2.996,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
750,3000000,3.0,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
751,3004000,3.004,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
752,3008000,3.008,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
753,3012000,3.012,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
754,3016000,3.016,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
755,3020000,3.02,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
756,3024000,3.024,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
757,3028000,3.028,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
758,3032000,3.032,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
759,3036000,3.036,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
760,3040000,3.04,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
761,3044000,3.044,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
762,3048000,3.048,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
763,3052000,3.052,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
764,3056000,3.056,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
765,3060000,3.06,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
766,3064000,3.064,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
767,3068000,3.068,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
768,3072000,3.072,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
769,3076000,3.076,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
770,3080000,3.08,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
771,3084000,3.084,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
772,3088000,3.088,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
773,3092000,3.092,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
774,3096000,3.096,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
775,3100000,3.1,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
776,3104000,3.104,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
777,3108000,3.108,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
778,3112000,3.112,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
779,3116000,3.116,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
780,3120000,3.12,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
781,3124000,3.124,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
782,3128000,3.128,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
783,3132000,3.132,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
784,3136000,3.136,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
785,3140000,3.14,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
786,3144000,3.144,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
787,3148000,3.148,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
788,3152000,3.152,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
789,3156000,3.156,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
790,3160000,3.16,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
791,3164000,3.164,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
792,3168000,3.168,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
793,3172000,3.172,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
794,3176000,3.176,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
795,3180000,3.18,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
796,3184000,3.184,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
797,3188000,3.188,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
798,3192000,3.192,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
799,3196000,3.196,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
800,3200000,3.2,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
801,3204000,3.204,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
802,3208000,3.208,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
803,3212000,3.212,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
804,3216000,3.216,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
805,3220000,3.22,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
806,3224000,3.224,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
807,3228000,3.228,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
808,3232000,3.232,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
809,3236000,3.236,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
810,3240000,3.24,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
811,3244000,3.244,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
812,3248000,3.248,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
813,3252000,3.252,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
814,3256000,3.256,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
815,3260000,3.26,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
816,3264000,3.264,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
817,3268000,3.268,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
818,3272000,3.272,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
819,3276000,3.276,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
820,3280000,3.28,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
821,3284000,3.284,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
822,3288000,3.288,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
823,3292000,3.292,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
824,3296000,3.296,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
825,3300000,3.3,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
826,3304000,3.304,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
827,3308000,3.308,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
828,3312000,3.312,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
829,3316000,3.316,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
830,3320000,3.32,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
831,3324000,3.324,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
832,3328000,3.328,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
833,3332000,3.332,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
834,3336000,3.336,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
835,3340000,3.34,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
836,3344000,3.344,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
837,3348000,3.348,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
838,3352000,3.352,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
839,3356000,3.356,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
840,3360000,3.36,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
841,3364000,3.364,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
842,3368000,3.368,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
843,3372000,3.372,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
844,3376000,3.376,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
845,3380000,3.38,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
846,3384000,3.384,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
847,3388000,3.388,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
